=== Training Session Started ===
Device: cuda
Network Architecture: [20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 8]
Number of Inputs: 8
Learning Rate: 0.1 (initial)
Training samples: 52
Patience: 200

=== Early Stopping: Patience Exceeded ===
Final Step: 1034
Current Loss: 6.290998
Best Loss: 6.195535 (at step 834)
Best Accuracy at Best Loss: 46/52 (88.46%)
Maximum Accuracy Achieved: 48/52 (92.31%) at step 460 (loss=12.223851)
Training Time: 1084.69 seconds

--- Prediction Accuracy Summary ---
Total samples: 52
Correct predictions: 48
Accuracy: 92.31%

--- Bit Difference Distribution ---
Exactly correct (0 bits different): 48 samples (92.31%)
1 bit different: 4 samples (7.69%)
2 bits different: 0 samples (0.00%)
3 bits different: 0 samples (0.00%)
4 bits different: 0 samples (0.00%)
5 bits different: 0 samples (0.00%)
6 bits different: 0 samples (0.00%)
7 bits different: 0 samples (0.00%)
8 bits different: 0 samples (0.00%)

--- Detailed Results ---
Input: [1, 0, 0, 0, 0, 1, 0, 0], Expected: [0, 0, 1, 0, 0, 0, 0, 0], Predicted: [0, 0, 1, 0, 0, 0, 0, 0]
Input: [0, 1, 0, 1, 1, 1, 1, 0], Expected: [0, 1, 0, 0, 0, 1, 1, 0], Predicted: [0, 1, 0, 0, 0, 1, 1, 0]
Input: [0, 1, 1, 0, 1, 0, 1, 0], Expected: [0, 0, 1, 1, 1, 1, 0, 0], Predicted: [0, 0, 1, 1, 1, 1, 0, 0]
Input: [0, 1, 1, 0, 0, 1, 1, 1], Expected: [0, 0, 1, 0, 1, 0, 1, 0], Predicted: [0, 0, 1, 0, 1, 0, 1, 0]
Input: [1, 1, 1, 0, 1, 0, 0, 0], Expected: [0, 1, 1, 1, 0, 0, 0, 0], Predicted: [0, 1, 1, 1, 0, 0, 0, 0]
Input: [0, 1, 0, 1, 0, 1, 1, 1], Expected: [0, 0, 1, 0, 0, 0, 1, 1], Predicted: [0, 0, 1, 0, 0, 0, 1, 1]
Input: [0, 1, 1, 1, 0, 1, 0, 0], Expected: [0, 0, 0, 1, 1, 1, 0, 0], Predicted: [0, 0, 0, 1, 1, 1, 0, 0]
Input: [0, 0, 1, 0, 1, 1, 0, 0], Expected: [0, 0, 0, 1, 1, 0, 0, 0], Predicted: [0, 0, 0, 1, 1, 0, 0, 0]
Input: [1, 1, 1, 0, 0, 1, 0, 0], Expected: [0, 0, 1, 1, 1, 0, 0, 0], Predicted: [0, 0, 1, 1, 1, 0, 0, 0]
Input: [1, 0, 0, 0, 0, 1, 1, 1], Expected: [0, 0, 1, 1, 1, 0, 0, 0], Predicted: [0, 0, 1, 1, 1, 0, 0, 0]
Input: [1, 1, 1, 0, 1, 0, 1, 1], Expected: [1, 0, 0, 1, 1, 0, 1, 0], Predicted: [1, 0, 0, 1, 1, 0, 1, 0]
Input: [1, 1, 0, 1, 1, 0, 1, 0], Expected: [1, 0, 0, 0, 0, 0, 1, 0], Predicted: [1, 0, 0, 0, 0, 0, 1, 0]
Input: [0, 1, 1, 1, 1, 0, 1, 0], Expected: [0, 1, 0, 0, 0, 1, 1, 0], Predicted: [0, 1, 0, 0, 0, 1, 1, 0]
Input: [0, 1, 0, 1, 0, 0, 1, 1], Expected: [0, 0, 0, 0, 1, 1, 1, 1], Predicted: [0, 0, 0, 0, 1, 1, 1, 1]
Input: [1, 0, 0, 1, 1, 1, 0, 1], Expected: [0, 1, 1, 1, 0, 1, 0, 1], Predicted: [0, 1, 1, 1, 0, 1, 0, 1]
Input: [1, 0, 0, 0, 0, 0, 0, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [0, 0, 0, 0, 1, 0, 0, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [0, 0, 0, 1, 0, 1, 1, 1], Expected: [0, 0, 0, 0, 0, 1, 1, 1], Predicted: [0, 0, 0, 0, 0, 1, 1, 1]
Input: [1, 1, 0, 0, 0, 0, 1, 1], Expected: [0, 0, 1, 0, 0, 1, 0, 0], Predicted: [0, 0, 1, 0, 0, 1, 0, 0]
Input: [0, 1, 1, 1, 1, 0, 0, 0], Expected: [0, 0, 1, 1, 1, 0, 0, 0], Predicted: [0, 0, 1, 1, 1, 0, 0, 0]
Input: [1, 1, 1, 0, 0, 0, 1, 1], Expected: [0, 0, 1, 0, 1, 0, 1, 0], Predicted: [0, 0, 1, 0, 1, 0, 1, 0]
Input: [0, 1, 0, 1, 1, 1, 0, 1], Expected: [0, 1, 0, 0, 0, 0, 0, 1], Predicted: [0, 1, 0, 0, 0, 0, 0, 1]
Input: [0, 0, 0, 0, 0, 1, 0, 1], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [0, 1, 0, 1, 1, 0, 1, 1], Expected: [0, 0, 1, 1, 0, 1, 1, 1], Predicted: [0, 0, 1, 1, 0, 1, 1, 1]
Input: [0, 0, 0, 0, 0, 0, 1, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [1, 0, 0, 0, 0, 0, 1, 0], Expected: [0, 0, 0, 1, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [1, 0, 1, 1, 1, 0, 1, 1], Expected: [0, 1, 1, 1, 1, 0, 0, 1], Predicted: [0, 1, 1, 1, 1, 0, 0, 1]
Input: [0, 0, 0, 1, 1, 0, 1, 0], Expected: [0, 0, 0, 0, 1, 0, 1, 0], Predicted: [0, 0, 0, 0, 0, 0, 1, 0]
Input: [1, 0, 1, 1, 0, 1, 1, 1], Expected: [0, 1, 0, 0, 1, 1, 0, 1], Predicted: [0, 1, 0, 0, 1, 1, 0, 1]
Input: [1, 1, 0, 0, 1, 1, 1, 0], Expected: [1, 0, 1, 0, 1, 0, 0, 0], Predicted: [1, 0, 1, 0, 1, 0, 0, 0]
Input: [1, 1, 0, 1, 0, 1, 1, 1], Expected: [0, 1, 0, 1, 1, 0, 1, 1], Predicted: [0, 1, 0, 1, 1, 0, 1, 1]
Input: [1, 0, 0, 0, 0, 0, 0, 1], Expected: [0, 0, 0, 0, 1, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [1, 0, 1, 1, 0, 1, 1, 0], Expected: [0, 1, 0, 0, 0, 0, 1, 0], Predicted: [0, 1, 0, 0, 0, 0, 1, 0]
Input: [1, 0, 1, 0, 0, 1, 1, 0], Expected: [0, 0, 1, 1, 1, 1, 0, 0], Predicted: [0, 0, 1, 1, 1, 1, 0, 0]
Input: [0, 0, 1, 0, 0, 0, 0, 1], Expected: [0, 0, 0, 0, 0, 0, 1, 0], Predicted: [0, 0, 0, 0, 0, 0, 1, 0]
Input: [0, 0, 1, 1, 0, 1, 0, 0], Expected: [0, 0, 0, 0, 1, 1, 0, 0], Predicted: [0, 0, 0, 0, 1, 1, 0, 0]
Input: [1, 1, 0, 1, 1, 1, 0, 0], Expected: [1, 0, 0, 1, 1, 1, 0, 0], Predicted: [1, 0, 0, 1, 1, 1, 0, 0]
Input: [1, 1, 0, 0, 1, 0, 0, 0], Expected: [0, 1, 1, 0, 0, 0, 0, 0], Predicted: [0, 1, 1, 0, 0, 0, 0, 0]
Input: [0, 0, 0, 0, 0, 1, 1, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [0, 0, 1, 1, 1, 0, 0, 0], Expected: [0, 0, 0, 1, 1, 0, 0, 0], Predicted: [0, 0, 0, 1, 1, 0, 0, 0]
Input: [0, 1, 1, 0, 0, 0, 1, 0], Expected: [0, 0, 0, 0, 1, 1, 0, 0], Predicted: [0, 0, 0, 0, 1, 1, 0, 0]
Input: [0, 0, 1, 1, 0, 0, 0, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [1, 1, 0, 1, 0, 0, 0, 1], Expected: [0, 0, 0, 0, 1, 1, 0, 1], Predicted: [0, 0, 0, 0, 1, 1, 0, 1]
Input: [0, 1, 1, 1, 0, 0, 1, 1], Expected: [0, 0, 0, 1, 0, 1, 0, 1], Predicted: [0, 0, 0, 1, 0, 1, 0, 1]
Input: [0, 0, 1, 0, 0, 1, 1, 0], Expected: [0, 0, 0, 0, 1, 1, 0, 0], Predicted: [0, 0, 0, 0, 1, 1, 0, 0]
Input: [0, 1, 0, 0, 1, 1, 1, 1], Expected: [0, 0, 1, 1, 1, 1, 0, 0], Predicted: [0, 0, 1, 1, 1, 1, 0, 0]
Input: [0, 0, 1, 1, 0, 0, 1, 0], Expected: [0, 0, 0, 0, 0, 1, 1, 0], Predicted: [0, 0, 0, 0, 0, 1, 1, 0]
Input: [1, 0, 0, 1, 0, 0, 1, 0], Expected: [0, 0, 0, 1, 0, 0, 1, 0], Predicted: [0, 0, 0, 0, 0, 0, 1, 0]
Input: [1, 1, 1, 1, 1, 1, 0, 0], Expected: [1, 0, 1, 1, 0, 1, 0, 0], Predicted: [1, 0, 1, 1, 0, 1, 0, 0]
Input: [1, 0, 1, 0, 0, 0, 1, 1], Expected: [0, 0, 0, 1, 1, 1, 1, 0], Predicted: [0, 0, 0, 1, 1, 1, 1, 0]
Input: [1, 0, 0, 1, 1, 0, 1, 1], Expected: [0, 1, 1, 0, 0, 0, 1, 1], Predicted: [0, 1, 1, 0, 0, 0, 1, 1]
Input: [1, 1, 0, 0, 0, 0, 1, 0], Expected: [0, 0, 0, 1, 1, 0, 0, 0], Predicted: [0, 0, 0, 1, 1, 0, 0, 0]
=== Training Session Completed ===

=== Training Session Started ===
Device: cuda
Network Architecture: [20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 8]
Number of Inputs: 8
Learning Rate: 0.1 (initial)
Training samples: 256
Patience: 500
Random_seed = 321Step 0000 | Loss = 49.469200 | LR = 0.100000 | Correct: 0/256 | New best loss! (patience reset)
Step 0001 | Loss = 48.406677 | LR = 0.100000 | Correct: 3/256 | New best loss! (patience reset)
Step 0002 | Loss = 47.589935 | LR = 0.100000 | Correct: 2/256 | New best loss! (patience reset)
Step 0004 | Loss = 47.020416 | LR = 0.100000 | Correct: 18/256 | New best loss! (patience reset)
Step 0005 | Loss = 46.827251 | LR = 0.100000 | Correct: 16/256 | New best loss! (patience reset)
Step 0006 | Loss = 45.825768 | LR = 0.100000 | Correct: 17/256 | New best loss! (patience reset)
Step 0007 | Loss = 45.586628 | LR = 0.100000 | Correct: 9/256 | New best loss! (patience reset)
Step 0008 | Loss = 44.460049 | LR = 0.100000 | Correct: 8/256 | New best loss! (patience reset)
Step 0010 | Loss = 44.376442 | LR = 0.100000 | Correct: 16/256 | New best loss! (patience reset)
Step 0011 | Loss = 43.976749 | LR = 0.100000 | Correct: 14/256 | New best loss! (patience reset)
Step 0012 | Loss = 43.216393 | LR = 0.100000 | Correct: 16/256 | New best loss! (patience reset)
Step 0014 | Loss = 42.955421 | LR = 0.100000 | Correct: 17/256 | New best loss! (patience reset)
Step 0016 | Loss = 42.450748 | LR = 0.100000 | Correct: 11/256 | New best loss! (patience reset)
Step 0020 | Loss = 43.426464 | LR = 0.100000 | Correct: 15/256 | Patience: 4/500
Step 0021 | Loss = 42.426674 | LR = 0.100000 | Correct: 17/256 | New best loss! (patience reset)
Step 0027 | Loss = 42.348354 | LR = 0.100000 | Correct: 33/256 | New best loss! (patience reset)
Step 0030 | Loss = 42.568073 | LR = 0.100000 | Correct: 30/256 | Patience: 3/500
Step 0040 | Loss = 48.121738 | LR = 0.100000 | Correct: 29/256 | Patience: 13/500
Step 0050 | Loss = 48.893692 | LR = 0.100000 | Correct: 24/256 | Patience: 23/500
Step 0060 | Loss = 52.372112 | LR = 0.100000 | Correct: 14/256 | Patience: 33/500
Step 0070 | Loss = 54.755013 | LR = 0.100000 | Correct: 24/256 | Patience: 43/500
Step 0080 | Loss = 59.360386 | LR = 0.050000 | Correct: 24/256 | Patience: 53/500
Step 0090 | Loss = 59.408436 | LR = 0.050000 | Correct: 42/256 | Patience: 63/500
Step 0100 | Loss = 63.251293 | LR = 0.050000 | Correct: 37/256 | Patience: 73/500
Step 0110 | Loss = 63.021446 | LR = 0.050000 | Correct: 36/256 | Patience: 83/500
Step 0120 | Loss = 62.289852 | LR = 0.050000 | Correct: 35/256 | Patience: 93/500
Step 0130 | Loss = 58.939610 | LR = 0.025000 | Correct: 45/256 | Patience: 103/500
Step 0140 | Loss = 57.489334 | LR = 0.025000 | Correct: 40/256 | Patience: 113/500
Step 0150 | Loss = 60.060741 | LR = 0.025000 | Correct: 51/256 | Patience: 123/500
Step 0160 | Loss = 59.241558 | LR = 0.025000 | Correct: 51/256 | Patience: 133/500
Step 0170 | Loss = 58.545334 | LR = 0.025000 | Correct: 43/256 | Patience: 143/500
Step 0180 | Loss = 60.595131 | LR = 0.012500 | Correct: 51/256 | Patience: 153/500
Step 0190 | Loss = 58.645275 | LR = 0.012500 | Correct: 41/256 | Patience: 163/500
Step 0200 | Loss = 60.156734 | LR = 0.012500 | Correct: 49/256 | Patience: 173/500
Step 0210 | Loss = 59.627617 | LR = 0.012500 | Correct: 58/256 | Patience: 183/500
Step 0220 | Loss = 58.122208 | LR = 0.012500 | Correct: 73/256 | Patience: 193/500
Step 0230 | Loss = 61.431137 | LR = 0.012500 | Correct: 62/256 | Patience: 203/500
Step 0240 | Loss = 59.622608 | LR = 0.006250 | Correct: 61/256 | Patience: 213/500
Step 0250 | Loss = 58.978798 | LR = 0.006250 | Correct: 62/256 | Patience: 223/500
Step 0260 | Loss = 59.386944 | LR = 0.006250 | Correct: 59/256 | Patience: 233/500
Step 0270 | Loss = 59.528801 | LR = 0.006250 | Correct: 61/256 | Patience: 243/500
Step 0280 | Loss = 59.593613 | LR = 0.006250 | Correct: 55/256 | Patience: 253/500
Step 0290 | Loss = 59.161926 | LR = 0.003125 | Correct: 56/256 | Patience: 263/500
Step 0300 | Loss = 61.024857 | LR = 0.003125 | Correct: 61/256 | Patience: 273/500
Step 0310 | Loss = 58.941845 | LR = 0.003125 | Correct: 61/256 | Patience: 283/500
Step 0320 | Loss = 61.096928 | LR = 0.003125 | Correct: 55/256 | Patience: 293/500
Step 0330 | Loss = 59.866646 | LR = 0.003125 | Correct: 55/256 | Patience: 303/500
Step 0340 | Loss = 60.403736 | LR = 0.001563 | Correct: 61/256 | Patience: 313/500
Step 0350 | Loss = 61.395432 | LR = 0.001563 | Correct: 61/256 | Patience: 323/500
Step 0360 | Loss = 61.039017 | LR = 0.001563 | Correct: 71/256 | Patience: 333/500
Step 0370 | Loss = 62.577377 | LR = 0.001563 | Correct: 58/256 | Patience: 343/500
Step 0380 | Loss = 64.083450 | LR = 0.001563 | Correct: 62/256 | Patience: 353/500
Step 0390 | Loss = 63.503056 | LR = 0.000781 | Correct: 62/256 | Patience: 363/500
Step 0400 | Loss = 63.525875 | LR = 0.000781 | Correct: 58/256 | Patience: 373/500
Step 0410 | Loss = 61.690315 | LR = 0.000781 | Correct: 64/256 | Patience: 383/500
Step 0420 | Loss = 60.670830 | LR = 0.000781 | Correct: 58/256 | Patience: 393/500
Step 0430 | Loss = 61.744709 | LR = 0.000781 | Correct: 62/256 | Patience: 403/500
Step 0440 | Loss = 63.712387 | LR = 0.000391 | Correct: 58/256 | Patience: 413/500
Step 0450 | Loss = 61.700771 | LR = 0.000391 | Correct: 64/256 | Patience: 423/500
Step 0460 | Loss = 62.007275 | LR = 0.000391 | Correct: 64/256 | Patience: 433/500
Step 0470 | Loss = 62.779503 | LR = 0.000391 | Correct: 74/256 | Patience: 443/500
Step 0480 | Loss = 61.027760 | LR = 0.000391 | Correct: 58/256 | Patience: 453/500
Step 0490 | Loss = 61.053581 | LR = 0.000195 | Correct: 64/256 | Patience: 463/500
Step 0500 | Loss = 61.528175 | LR = 0.000195 | Correct: 57/256 | Patience: 473/500
Step 0510 | Loss = 61.095482 | LR = 0.000195 | Correct: 58/256 | Patience: 483/500
Step 0520 | Loss = 60.972546 | LR = 0.000195 | Correct: 64/256 | Patience: 493/500

=== Early Stopping: Patience Exceeded ===
Final Step: 0527
Current Loss: 63.562481
Best Loss: 42.348354 (at step 27)
Best Accuracy at Best Loss: 33/256 (12.89%)
Maximum Accuracy Achieved: 74/256 (28.91%) at step 203 (loss=60.141766)
Training Time: 546.39 seconds

--- Prediction Accuracy Summary ---
Total samples: 256
Correct predictions: 74
Accuracy: 28.91%

--- Bit Difference Distribution ---
Exactly correct (0 bits different): 74 samples (28.91%)
1 bit different: 72 samples (28.12%)
2 bits different: 55 samples (21.48%)
3 bits different: 27 samples (10.55%)
4 bits different: 26 samples (10.16%)
5 bits different: 2 samples (0.78%)
6 bits different: 0 samples (0.00%)
7 bits different: 0 samples (0.00%)
8 bits different: 0 samples (0.00%)

--- Detailed Results ---
Input: [0, 1, 0, 1, 1, 1, 0, 0], Expected: [0, 0, 1, 1, 1, 1, 0, 0], Predicted: [0, 0, 1, 1, 1, 1, 0, 0]
Input: [0, 0, 0, 1, 0, 0, 1, 0], Expected: [0, 0, 0, 0, 0, 0, 1, 0], Predicted: [0, 0, 0, 0, 0, 0, 1, 0]
Input: [0, 0, 1, 0, 0, 1, 0, 1], Expected: [0, 0, 0, 0, 1, 0, 1, 0], Predicted: [0, 0, 0, 0, 0, 1, 1, 0]
Input: [0, 0, 1, 1, 1, 0, 1, 0], Expected: [0, 0, 0, 1, 1, 1, 1, 0], Predicted: [0, 0, 0, 0, 1, 1, 1, 0]
Input: [1, 0, 1, 0, 0, 0, 1, 1], Expected: [0, 0, 0, 1, 1, 1, 1, 0], Predicted: [0, 0, 0, 0, 0, 0, 1, 0]
Input: [0, 0, 1, 1, 1, 1, 1, 0], Expected: [0, 0, 1, 0, 1, 0, 1, 0], Predicted: [0, 0, 0, 0, 1, 1, 1, 0]
Input: [0, 0, 0, 1, 1, 0, 0, 1], Expected: [0, 0, 0, 0, 1, 0, 0, 1], Predicted: [0, 0, 0, 0, 1, 0, 0, 1]
Input: [1, 0, 0, 0, 0, 1, 1, 1], Expected: [0, 0, 1, 1, 1, 0, 0, 0], Predicted: [0, 0, 1, 0, 0, 1, 1, 0]
Input: [1, 1, 1, 0, 1, 1, 0, 1], Expected: [1, 0, 1, 1, 0, 1, 1, 0], Predicted: [1, 0, 1, 1, 0, 1, 1, 0]
Input: [0, 1, 1, 1, 1, 0, 1, 0], Expected: [0, 1, 0, 0, 0, 1, 1, 0], Predicted: [0, 0, 1, 0, 1, 1, 1, 0]
Input: [1, 1, 1, 1, 0, 1, 1, 0], Expected: [0, 1, 0, 1, 1, 0, 1, 0], Predicted: [0, 0, 1, 1, 0, 1, 1, 0]
Input: [1, 1, 0, 0, 0, 1, 1, 1], Expected: [0, 1, 0, 1, 0, 1, 0, 0], Predicted: [0, 0, 1, 1, 0, 1, 1, 0]
Input: [0, 0, 1, 0, 0, 1, 1, 1], Expected: [0, 0, 0, 0, 1, 1, 1, 0], Predicted: [0, 0, 0, 0, 0, 1, 1, 0]
Input: [0, 0, 0, 0, 0, 1, 0, 1], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 1, 0, 0]
Input: [0, 0, 0, 1, 1, 0, 1, 1], Expected: [0, 0, 0, 0, 1, 0, 1, 1], Predicted: [0, 0, 0, 0, 1, 0, 1, 1]
Input: [1, 0, 0, 0, 0, 0, 1, 1], Expected: [0, 0, 0, 1, 1, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 1, 0]
Input: [1, 1, 1, 1, 0, 1, 1, 1], Expected: [0, 1, 1, 0, 1, 0, 0, 1], Predicted: [0, 0, 1, 0, 0, 1, 1, 1]
Input: [0, 1, 1, 1, 0, 1, 1, 1], Expected: [0, 0, 1, 1, 0, 0, 0, 1], Predicted: [0, 0, 0, 0, 0, 1, 1, 1]
Input: [1, 0, 1, 1, 1, 1, 1, 0], Expected: [1, 0, 0, 1, 1, 0, 1, 0], Predicted: [1, 0, 0, 1, 1, 1, 1, 0]
Input: [1, 0, 0, 1, 0, 0, 1, 1], Expected: [0, 0, 0, 1, 1, 0, 1, 1], Predicted: [0, 0, 0, 0, 0, 0, 1, 1]
Input: [1, 0, 1, 1, 0, 1, 0, 0], Expected: [0, 0, 1, 0, 1, 1, 0, 0], Predicted: [0, 0, 1, 0, 0, 1, 0, 0]
Input: [0, 1, 1, 0, 0, 0, 0, 1], Expected: [0, 0, 0, 0, 0, 1, 1, 0], Predicted: [0, 0, 0, 0, 0, 1, 1, 0]
Input: [0, 1, 1, 0, 1, 0, 0, 0], Expected: [0, 0, 1, 1, 0, 0, 0, 0], Predicted: [0, 0, 1, 0, 0, 0, 0, 0]
Input: [0, 0, 0, 1, 0, 1, 0, 1], Expected: [0, 0, 0, 0, 0, 1, 0, 1], Predicted: [0, 0, 0, 0, 0, 1, 0, 1]
Input: [0, 0, 1, 1, 0, 0, 0, 1], Expected: [0, 0, 0, 0, 0, 0, 1, 1], Predicted: [0, 0, 0, 0, 0, 0, 1, 1]
Input: [0, 0, 1, 0, 1, 0, 0, 1], Expected: [0, 0, 0, 1, 0, 0, 1, 0], Predicted: [0, 0, 0, 0, 0, 0, 1, 0]
Input: [0, 1, 0, 0, 0, 1, 0, 0], Expected: [0, 0, 0, 1, 0, 0, 0, 0], Predicted: [0, 0, 0, 1, 0, 0, 0, 0]
Input: [1, 1, 0, 0, 0, 1, 0, 0], Expected: [0, 0, 1, 1, 0, 0, 0, 0], Predicted: [0, 0, 1, 1, 0, 0, 0, 0]
Input: [1, 1, 1, 1, 0, 0, 1, 1], Expected: [0, 0, 1, 0, 1, 1, 0, 1], Predicted: [0, 0, 0, 0, 0, 1, 1, 1]
Input: [1, 0, 0, 0, 0, 1, 1, 0], Expected: [0, 0, 1, 1, 0, 0, 0, 0], Predicted: [0, 0, 1, 1, 0, 0, 0, 0]
Input: [0, 1, 1, 0, 0, 0, 0, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [0, 0, 1, 0, 1, 0, 1, 0], Expected: [0, 0, 0, 1, 0, 1, 0, 0], Predicted: [0, 0, 0, 0, 0, 1, 0, 0]
Input: [1, 1, 1, 1, 0, 1, 0, 0], Expected: [0, 0, 1, 1, 1, 1, 0, 0], Predicted: [0, 0, 1, 1, 0, 1, 0, 0]
Input: [0, 0, 1, 1, 0, 1, 1, 0], Expected: [0, 0, 0, 1, 0, 0, 1, 0], Predicted: [0, 0, 0, 0, 0, 1, 1, 0]
Input: [1, 1, 0, 1, 1, 1, 1, 0], Expected: [1, 0, 1, 1, 0, 1, 1, 0], Predicted: [1, 0, 1, 1, 1, 1, 1, 0]
Input: [1, 0, 0, 1, 1, 0, 1, 1], Expected: [0, 1, 1, 0, 0, 0, 1, 1], Predicted: [0, 1, 0, 0, 1, 0, 1, 1]
Input: [0, 1, 1, 1, 0, 0, 0, 1], Expected: [0, 0, 0, 0, 0, 1, 1, 1], Predicted: [0, 0, 0, 0, 0, 1, 1, 1]
Input: [1, 0, 1, 1, 1, 1, 0, 1], Expected: [1, 0, 0, 0, 1, 1, 1, 1], Predicted: [1, 0, 0, 0, 1, 1, 1, 1]
Input: [0, 1, 0, 0, 0, 0, 1, 0], Expected: [0, 0, 0, 0, 1, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [0, 1, 1, 0, 1, 1, 1, 0], Expected: [0, 1, 0, 1, 0, 1, 0, 0], Predicted: [0, 0, 1, 1, 0, 1, 0, 0]
Input: [0, 0, 1, 0, 1, 1, 1, 0], Expected: [0, 0, 0, 1, 1, 1, 0, 0], Predicted: [0, 0, 0, 0, 0, 1, 0, 0]
Input: [0, 1, 1, 1, 1, 1, 0, 0], Expected: [0, 1, 0, 1, 0, 1, 0, 0], Predicted: [0, 0, 1, 1, 1, 1, 0, 0]
Input: [1, 1, 1, 1, 1, 0, 0, 0], Expected: [0, 1, 1, 1, 1, 0, 0, 0], Predicted: [0, 1, 1, 0, 1, 1, 0, 0]
Input: [1, 0, 1, 0, 1, 0, 0, 1], Expected: [0, 1, 0, 1, 1, 0, 1, 0], Predicted: [0, 1, 0, 0, 0, 0, 1, 0]
Input: [0, 1, 0, 1, 0, 1, 1, 1], Expected: [0, 0, 1, 0, 0, 0, 1, 1], Predicted: [0, 0, 0, 0, 0, 1, 1, 1]
Input: [0, 0, 0, 0, 1, 1, 1, 1], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 1, 1, 0]
Input: [0, 1, 0, 1, 0, 0, 1, 0], Expected: [0, 0, 0, 0, 1, 0, 1, 0], Predicted: [0, 0, 0, 0, 0, 1, 1, 0]
Input: [0, 1, 1, 0, 1, 0, 1, 1], Expected: [0, 1, 0, 0, 0, 0, 1, 0], Predicted: [0, 0, 1, 0, 0, 1, 1, 0]
Input: [1, 0, 1, 1, 0, 0, 0, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [1, 0, 1, 1, 1, 0, 1, 1], Expected: [0, 1, 1, 1, 1, 0, 0, 1], Predicted: [0, 1, 0, 0, 1, 0, 1, 1]
Input: [0, 1, 0, 1, 1, 0, 0, 0], Expected: [0, 0, 1, 0, 1, 0, 0, 0], Predicted: [0, 0, 1, 0, 1, 1, 0, 0]
Input: [1, 1, 0, 0, 1, 1, 1, 1], Expected: [1, 0, 1, 1, 0, 1, 0, 0], Predicted: [1, 0, 1, 1, 0, 1, 1, 0]
Input: [1, 0, 1, 1, 0, 0, 1, 1], Expected: [0, 0, 1, 0, 0, 0, 0, 1], Predicted: [0, 0, 0, 0, 0, 0, 1, 1]
Input: [0, 0, 0, 0, 0, 1, 0, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 0, 0, 0]
Input: [1, 1, 0, 1, 0, 0, 0, 0], Expected: [0, 0, 0, 0, 0, 0, 0, 0], Predicted: [0, 0, 0, 0, 0, 1, 0, 0]
Input: [0, 0, 1, 0, 1, 1, 0, 1], Expected: [0, 0, 0, 1, 1, 0, 1, 0], Predicted: [0, 0, 0, 0, 0, 1, 1, 0]
Input: [1, 0, 0, 0, 1, 0, 0, 1], Expected: [0, 1, 0, 0, 1, 0, 0, 0], Predicted: [0, 1, 0, 0, 0, 0, 0, 0]
Input: [0, 1, 0, 1, 1, 0, 1, 0], Expected: [0, 0, 1, 1, 0, 0, 1, 0], Predicted: [0, 0, 1, 0, 1, 1, 1, 0]
Input: [1, 1, 1, 1, 1, 0, 1, 0], Expected: [1, 0, 0, 1, 0, 1, 1, 0], Predicted: [1, 0, 1, 1, 1, 1, 1, 0]
Input: [1, 0, 0, 1, 1, 1, 1, 0], Expected: [0, 1, 1, 1, 1, 1, 1, 0], Predicted: [0, 1, 1, 1, 1, 1, 1, 0]
Input: [1, 1, 1, 0, 0, 0, 0, 1], Expected: [0, 0, 0, 0, 1, 1, 1, 0], Predicted: [0, 0, 0, 0, 0, 1, 1, 0]
Input: [1, 0, 1, 1, 0, 0, 0, 1], Expected: [0, 0, 0, 0, 1, 0, 1, 1], Predicted: [0, 0, 0, 0, 0, 0, 1, 1]
Input: [1, 0, 1, 1, 1, 1, 1, 1], Expected: [1, 0, 1, 0, 0, 1, 0, 1], Predicted: [1, 0, 0, 0, 1, 1, 1, 1]
